subject,<wasCreatedOnDate>,<hasLatitude>,<hasLongitude>,<hasMotto>
<Ufa_State_Aviation_Technical_University>,1932.0,54.725,55.9422,
<Ufuk_University>,1999.0,,,
<Uganda_Christian_University>,1997.0,0.355,32.745,
<Uganda_Junior_Staff_College>,2006.0,0.45,33.205000000000005,
<Uganda_Management_Institute>,1968.0,0.3263888888888889,32.6,
<Uganda_Martyrs_University>,1993.0,0.0036111111111111114,32.01444444444444,Virtute et Sapientia Duc Mundum
<Uganda_Martyrs_University_School_of_Medicine>,2010.0,0.30166666666666664,32.58527777777778,
<Uganda_Military_Academy>,2007.0,,,
<Uganda_National_Entrepreneurship_Development_Institute>,2000.0,0.3263888888888889,32.6,
<Uganda_Pentecostal_University>,2005.0,0.6622222222222223,30.266111111111112,
"<Uganda_Technical_College,_Kichwamba>",1947.0,0.7144444444444444,30.191111111111113,
<UiTM_Faculty_of_Civil_Engineering>,1967.0,,,
<UiTM_Faculty_of_Law>,1968.0,,,
<UiTM_Perlis>,1974.0705,,,Usaha Taqwa Mulia|||اوسها تقوى مليا
<Uintah_Basin_Applied_Technology_College>,1968.0,40.29888888888889,-109.97583333333334,
<Ujjain_Engineering_College>,1966.0,23.1461,75.7955,
<Ujjain_Polytechnic_College>,1956.0,,,
<Ujjwal_Bharat_Academy>,2012.0,,,Inspiring Excellence
<Uka_Tarsadia_University>,2011.0,21.0686,73.1329,
<Ukhta_State_Technical_University>,1958.0,63.5566776,53.6936572,
<Ukrainian_Academy_of_Printing>,1930.0,48.3042,38.0181,
<Ukrainian_Catholic_University>,1929.1006,49.823055555555555,24.0375,Nosce te ipsum
<Ukrainian_Engineering_Pedagogics_Academy>,1958.0,48.3042,38.0181,
<Ukrainian_Free_University>,1921.0,48.16366,11.50938,
<Ukrainian_Humanities_Lyceum>,1991.0,,,
<Ukrainian_Medical_Dental_Academy>,1921.0,48.3042,38.0181,Ne discere cessa
<Ukrainian_Medical_Stomatological_Academy>,1921.0,48.3042,38.0181,Ne discere cessa
<Ukrainian_National_Forestry_University>,1874.0,49.825,24.0033,Convenienter naturae vivere discere
<Ulsan_College>,1960.0,35.49578,129.41568,
<Ulster_University>,1968.0,55.147777777777776,-6.6722222222222225,
<Ulster_University_at_Coleraine>,1968.0,55.147777777777776,-6.6722222222222225,No motto
<Uluberia_College>,1948.0,,,
<Uludağ_University>,1975.0,40.2189,28.87,
<Ulyanovsk_State_Technical_University>,1957.0918,54.35111111111111,48.38972222222222,
<Ulyanovsk_State_University>,1988.0,,,Classical choice
<Uma_Charan_Pattnaik_Engineering_School>,1956.0,,,
<Umes_Chandra_College>,1961.0,,,
<Umeå_Institute_of_Design>,1989.0,63.82055555555556,20.2775,
<Umeå_Institute_of_Technology>,1997.0,,,
<Umeå_School_of_Architecture>,2009.0,,,
<Umeå_School_of_Business>,1989.0,63.8206,20.3036,
<Umeå_University>,1965.0917,63.82055555555556,20.303611111111113,
<Umm_al-Qura_University>,1949.0,21.3254,39.9451,
<Umpqua_Community_College>,1964.0,43.29,-123.333,
<Umrer_College_of_Engineering>,1999.0,,,
<Undergraduate_Colleges_of_Stony_Brook_University>,2004.09,,,
<Underwood_International_College>,2005.0,,,진리가 너희를 자유케 하리라
<Ungku_Omar_Polytechnic>,1969.0602,,,Kekuatan dan Keamanan Melalui Teknologi
<UniPoliSi>,2012.0,,,
<Unicorn_College>,2006.0,50.08683333333334,14.463097222222222,
<Unidad_Académica_Campesina-Carmen_Pampa>,1993.0,-16.25825,-67.69175,Lernen ist Metanoia|||Apredizaje es Metanoia
<Unification_Theological_Seminary>,1975.0,,,
<Uniformed_Services_University_of_the_Health_Sciences>,1972.0,39.0012,-77.0859,
<Union_Biblical_Seminary>,1953.0,18.4777,73.8644,
"<Union_Christian_College,_Aluva>",1921.0,10.1262,76.334,The Truth shall make you free
<Union_College>,1795.0225,42.81722222222223,-73.93,Sous les lois de Minerve nous devenons tous frères et sœurs|||Minerve|||Sous les lois de Minerve nous devenons tous frères
<Union_College_(Kentucky)>,1879.0,36.87028,-83.88808,Pro Deo Et Homine
<Union_College_(Nebraska)>,1891.0,,,Erunt Omnes Docibi Les Dei
<Union_College_of_Laguna>,1947.0,,,
<Union_County_College>,1933.0,,,
<Union_County_High_School_(Florida)>,1908.0,30.014897,-82.339419,
<Union_Institute_&_University>,1964.0,,,
<Union_Presbyterian_Seminary>,1812.0,37.57880555555556,-77.44941666666666,
<Union_School_of_Theology>,1936.0,51.507,-3.607,
<Union_Theological_College>,1853.0,54.585,-5.931,
<Union_Theological_Seminary_(New_York_City)>,1836.0,40.811388888888885,-73.96416666666667,
<Union_Theological_Seminary_(Philippines)>,1907.06,14.292472222222223,120.96183333333333,Preach the Word
<Union_University>,1823.0,35.683,-88.8565,Religio et Eruditio
<Union_University_(Serbia)>,2005.0,,,
<Union_of_Independent_Grandes_Écoles>,1993.0,,,
<Unisinos>,1969.0801,-29.794444444444448,-51.153888888888886,Somos infinitas possibilidades
<Unitec_Institute_of_Technology>,1976.0,-36.87777777777778,174.70777777777778,
<United_African_University_of_Tanzania>,2012.0,-8.910833333333334,33.458333333333336,
<United_Arab_Emirates_University>,1976.0,24.2288,55.7475,
"<United_College,_St_Andrews>",1747.0,,,
<United_College_(Hong_Kong)>,1956.06,22.421111111111113,114.20472222222223,明德新民
<United_College_of_Engineering_&_Research>,1998.0,28.4647,77.4892,Nurturing Tomorrow
<United_International_College>,2005.0,22.3471,113.5392,
<United_International_University>,2003.0,23.744522,90.372828,Quest for Excellence
<United_Methodist_University>,1998.0,6.31764,-10.8053,
<United_Nations_University>,1973.0,,,
<United_Nations_University_International_Institute_for_Software_Technology>,1992.0,22.195833333333333,113.54881944444445,
<United_States_Air_Force_Academy>,1954.0,39.01,-104.89,
<United_States_Air_Force_Academy_Preparatory_School>,1961.0,38.978622,-104.860625,
<United_States_Army_Financial_Management_School>,1947.0,,,Learn To Do By Doing
<United_States_Army_Sniper_School>,1955.0,,,
<United_States_Army_War_College>,1901.0,40.211,-77.173,Prudens futuri
<United_States_Coast_Guard_Academy>,1876.0,,,Scientiæ cedit mare|||Scientiæ Cedit Mare|||The sea yields to knowledge
<United_States_Coast_Guard_Auxiliary_University_Programs>,2007.0,,,Semper Paratus
<United_States_International_University_Africa>,1969.0,-1.2180555555555557,36.87916666666667,Education to take you to places
<United_States_Merchant_Marine_Academy>,1943.0,40.81219166666666,-73.76345,Acta Non Verba
<United_States_Military_Academy>,1802.0316,41.393,-73.958,
<United_States_Military_Academy_Preparatory_School>,1947.0,41.3976485,-73.9797235,
<United_States_Naval_Academy>,1845.101,38.983,-76.485,Ex Scientia Tridens
<United_States_Sports_Academy>,1972.0,30.639197,-87.911836,
<United_States_University>,1997.0,,,Knowledge is empowerment
<United_Theological_Seminary>,1871.0,39.814418,-84.280324,
<United_Theological_Seminary_of_the_Twin_Cities>,1962.0,45.058055555555555,-93.22583333333334,
<United_Tribes_Technical_College>,1969.0,46.768616,-100.763039,
<Unitedworld_School_of_Business>,2009.0,,,Education Leads to Empowerment
<Unity_College_(Maine)>,1965.0907,44.603902777777776,-69.33080555555556,
<Unity_University>,1998.0,9.00341388888889,38.80319722222222,Quality House
<Univates>,1969.0107,,,
<UniverSud_Paris>,2007.0,48.5,2.5,
<Universal_College_of_Learning>,1907.0,,,
<Universal_Engineering_College>,2011.0,10.2956,76.197,
<Universal_Research_Group>,2007.0,,,
<Universidad_APEC>,1965.0,,,
<Universidad_Adventista_del_Plata>,1898.0,-32.1308,-60.78,
<Universidad_Alejandro_de_Humboldt>,1997.0,,,A Suscipit in Adventu Altius Instituere
<Universidad_Americana_(Paraguay)>,1994.0,-25.2786,-57.5994,Excelencia Académica
<Universidad_Anáhuac_Cancún>,1964.0,,,Lux et veritas|||Vince In Bono Malum
<Universidad_Anáhuac_México_Norte>,1964.0,19.40059,-99.263964,Vince in Bono Malum
<Universidad_Anáhuac_México_Sur>,1981.0,19.3363,-99.2443,Vince in Bono Malum
<Universidad_Argentina_John_F._Kennedy>,1964.0,,,
<Universidad_Argentina_de_la_Empresa>,1957.0,-34.616696,-58.381726,
<Universidad_Autónoma_Agraria_Antonio_Narro>,1923.0304,25.3934,-101.0005,Alma Terra Mater
<Universidad_Autónoma_Gabriel_René_Moreno>,1880.0,-17.696666666666665,-63.145833333333336,
<Universidad_Autónoma_Intercultural_de_Sinaloa>,2001.1205,,,
<Universidad_Autónoma_Metropolitana>,1974.0,19.2867,-99.1369,Casa abierta al tiempo|||Esp:
<Universidad_Autónoma_de_Chiriquí>,1995.0,8.433,-82.451,Hombre y cultura para el porvenir
<Universidad_Autónoma_de_Ciudad_Juárez>,1973.0,31.7412,-106.4448,
<Universidad_Autónoma_de_Durango>,1992.0211,24.048,-104.6315,Una opción a la excelencia
<Universidad_Autónoma_de_Guadalajara>,1935.0303,20.693671,-103.416331,Ciencia y Libertad
<Universidad_Autónoma_de_La_Laguna>,1988.1204,,,
<Universidad_Autónoma_de_Nuevo_León>,1933.0925,25.72722222222222,-100.31027777777777,Alere Flammam Veritatis
<Universidad_Autónoma_de_Occidente>,1970.022,3.353888888888889,-76.52277777777778,
<Universidad_Autónoma_de_San_Luis_Potosí>,1923.0,22.1528,-100.978,Siempre Autónoma por Mi Patria Educaré
<Universidad_Autónoma_de_Santo_Domingo>,1538.1028,,,Neo Mundi Decanatus
<Universidad_Autónoma_de_Yucatán>,1922.0222,20.96972222222222,-89.62305555555555,
<Universidad_Autónoma_de_la_Ciudad_de_México>,2001.0426,19.385833333333334,-99.16083333333334,Nada humano me es ajeno
<Universidad_Autónoma_del_Estado_de_Hidalgo>,1869.0,20.128055555555555,-98.73444444444445,
<Universidad_Autónoma_del_Estado_de_Morelos>,1953.0,,,Por una humanidad culta
<Universidad_Autónoma_del_Estado_de_México>,1828.03,19.2839,-99.6781,
<Universidad_Azteca>,1984.0,,,
<Universidad_CEU_San_Pablo>,1993.0,,,
<Universidad_Camilo_José_Cela>,2000.0,,,
<Universidad_Casa_Blanca>,1990.0,,,Casa abierta al pensamiento creativo
<Universidad_Católica_Boliviana>,1966.0514,-16.5227,-68.1118,
<Universidad_Católica_San_Antonio_de_Murcia>,1996.0,,,In libertatem vocati
<Universidad_Católica_Santa_María_La_Antigua>,1965.0527,9.0294,-79.5209,Intellectum da mihi ut vivam
<Universidad_Católica_Santo_Domingo>,1982.0,18.462777777777777,-69.9225,Himno de la UCSD
<Universidad_Católica_\u0022Nuestra_Señora_de_la_Asunción\u0022>,1950.0213,-25.281,-57.6322,Genuit nos verbo veritus
<Universidad_Católica_de_San_Pablo>,1997.0,,,
<Universidad_Católica_de_Santiago_de_Guayaquil>,1962.0,-2.1816666666666666,-79.9038888888889,Ciencia y fe
<Universidad_Central_del_Caribe>,1976.0,18.366194444444446,-66.15333333333334,
<Universidad_Central_del_Este>,1970.1015,,,
<Universidad_Del_Pacífico_–_Ecuador>,1997.0,,,Formando Empresarios con Visión Internacional
<Universidad_Empresarial_de_Costa_Rica>,1997.0,,,Opportunitas
<Universidad_España>,1994.0,,,En la Ciencia y la Espiritualidad está la Verdad
<Universidad_Estatal_Península_de_Santa_Elena>,1998.0,-2.18341,-79.89576,
<Universidad_Experimental_Félix_Adam>,1996.0214,,,
<Universidad_Externado_de_Colombia>,1886.0215,4.595803,-74.06836,Post tenebras spero lucem
<Universidad_Francisco_Marroquín>,1971.0,14.6051,-90.5062,
<Universidad_Francisco_de_Vitoria>,1993.0,40.4396,-3.8355,Vince in bono malum
<Universidad_Iberoamericana_Ciudad_de_México>,1943.0,19.371111111111112,-99.26355555555556,La verdad nos hará libres|||La Verdad Nos Hará Libres
<Universidad_Iberoamericana_Puebla>,1983.0,19.371111111111112,-99.26355555555556,La verdad nos hará libres
<Universidad_Indígena_de_Venezuela>,2010.0,,,
<Universidad_Intercontinental>,1976.0,19.28,-99.171,Ducit et Docet
<Universidad_José_Antonio_Páez>,1997.0,,,
<Universidad_José_Cecilio_del_Valle>,1978.0,14.0815,-87.2005,
<Universidad_Justo_Sierra>,1994.0307,18.90005,-99.17513333333333,Educate for life
<Universidad_Juárez_Autónoma_de_Tabasco>,1958.112,18.008333333333333,-92.92500000000001,
<Universidad_La_Salle>,1962.0,19.4076,-99.1822,Indivisa Manent
<Universidad_Mayor>,1988.0,,,Para Espíritus Emprendedores
<Universidad_Mesoamericana>,1996.0,14.61,-90.52972222222222,
<Universidad_Metropolitana>,1970.0,10.499444444444444,-66.78472222222221,Enseñando el Camino
<Universidad_Metropolitana_de_Monterrey>,1996.0,25.6734,-100.3116,
<Universidad_Michoacana_de_San_Nicolás_de_Hidalgo>,1540.0,19.6914,-101.2069,
<Universidad_Monteávila>,1998.0,10.477877,-66.841314,
<Universidad_Nacional_Autónoma_de_Honduras>,1847.0919,14.085277777777778,-87.16305555555556,Lucem Aspicio
<Universidad_Nacional_Experimental_del_Táchira>,1974.0227,10.4892,-66.8911,
<Universidad_Nacional_Pedro_Henríquez_Ureña>,1966.0421,,,
<Universidad_Nacional_de_Asunción>,1889.0,-26.335555555555555,-57.52055555555555,Vitam Impendere Vero|||Vitam impendere vero
<Universidad_Nacional_de_Itapúa>,1996.1203,,,
<Universidad_Nacional_de_las_Artes>,1996.0,-34.594722222222224,-58.39944444444444,
<Universidad_Nacional_del_Sur>,1956.0,-38.70138888888889,-62.269444444444446,Ardua Veritatem
<Universidad_Nuestra_Señora_de_La_Paz>,1992.0424,,,
<Universidad_Nueva_Esparta>,1954.092,,,Pasión por el futuro
<Universidad_ORT_Uruguay>,1942.0,-34.90383611111111,-56.190599999999996,
<Universidad_Pedagógica_Experimental_Libertador>,1983.0,,,
<Universidad_Peruana_de_Ciencias_Aplicadas>,1994.0105,-12.1035,-76.9631,
<Universidad_Politécnica_de_Baja_California>,2006.0109,32.62555555555556,-115.37666666666667,
<Universidad_Pontificia_de_México>,1982.0629,19.2881,-99.1692,Alma Mexicanensis Universitas Manu Regia Condita
<Universidad_Popular_Autónoma_del_Estado_de_Puebla>,1973.0,19.0485,-98.2163,Crear corrientes de pensamiento y formar líderes que transformen a la sociedad
<Universidad_Popular_de_la_Chontalpa>,1995.0824,,,Universidad del pueblo y para el pueblo|||University of the people and for the people
<Universidad_Pública_de_Navarra>,1987.0,42.800555555555555,-1.6369444444444443,
<Universidad_Rafael_Belloso_Chacín>,1989.0,10.6933,-71.6337,Somos Excelencia
<Universidad_Regiomontana>,1969.0,25.671,-100.3221,Scientia et cultura pro homine
<Universidad_San_Francisco_de_Quito>,1988.0,-0.1961111111111111,-78.43555555555555,
<Universidad_San_Ignacio_de_Loyola>,1995.1207,-12.072536,-76.951656,Emprendedores que Forman Emprendedores
<Universidad_San_Juan_de_la_Cruz>,1996.0,,,SJDLC
<Universidad_Santa_María_(Caracas)>,1953.0,10.492222222222221,-66.78,A challenge to excellence|||Un reto a la excelencia
<Universidad_Santo_Tomás_de_Aquino>,1538.0,18.462,-69.917,
<Universidad_Tecnológica_de_Bolívar>,1970.0,10.3703,-75.4653,
<Universidad_Tecnológica_de_Honduras>,,15.5513,-88.0128,
<Universidad_Tecnológica_de_México>,1966.0,,,Ciencia y Técnica con Humanismo
<Universidad_Tecnológica_de_Santiago>,1974.1112,,,Conocimiento y Experiencia
<Universidad_Tecnológica_de_Tula-Tepeji>,1991.0,20.013,-99.3465,
<Universidad_Tecnológica_del_Centro>,1981.0,10.2058,-67.8758,Lo mejor empieza aquí
<Universidad_Técnica_Estatal_de_Quevedo>,1984.0201,,,
<Universidad_Técnica_Particular_de_Loja>,1971.0,-3.98676,-79.19893,Memento Ascendere Semper|||Decide ser más
<Universidad_Vasco_de_Quiroga>,1979.01,,,Educar en la Verdad
<Universidad_Veracruzana>,1944.0911,,,
<Universidad_de_Ciencias_Medicas>,1976.0,,,Excelencia Académica por Tradición
<Universidad_de_Especialidades_Espíritu_Santo>,1993.0,-2.13256,-79.86817,Non progredi regredi est
<Universidad_de_Falcón>,2004.0,,,
<Universidad_de_Guanajuato>,1732.0,21.017273,-101.253098,La Verdad Os Hará Libres
<Universidad_de_Manila>,1995.0,14.5997,120.9812,Public service
<Universidad_de_Medellín>,1950.0,,,Ciencia y Libertad
<Universidad_de_Mendoza>,1959.0,-32.891711,-68.861129,
<Universidad_de_Montevideo>,1986.0,,,
<Universidad_de_Morón>,1960.0,-34.64666666666667,-58.62,
<Universidad_de_Occidente>,1974.011,,,Por la Cultura a la Libertad
<Universidad_de_San_Carlos_de_Guatemala>,1676.0,14.5829,-90.5529,Id y enseñad a todos
<Universidad_de_San_Felipe_de_Austria>,1640.0,,,
<Universidad_de_San_Ignacio>,1590.0,,,
<Universidad_de_San_Martín_de_Porres>,1962.0517,-12.0454,-76.97,
<Universidad_de_Sonora>,1942.0,29.083,-110.962,The knowledge of my children will be my greatness|||El saber de mis hijos hará mi grandeza
<Universidad_de_Sta._Isabel>,1868.0412,13.62902,123.18861,
<Universidad_de_Zamboanga>,1948.1012,,,La educacion es Libertad
<Universidad_de_la_Comunicación_(México)>,1976.1213,19.4159,-99.1598,
<Universidad_de_la_Sierra_Juárez>,2005.0423,17.324525,-96.4859,Inter Natura Et Scientia Harmonia
"<Universidad_de_las_Américas,_A.C.>",1940.0,19.4223,-99.1663,SAPIENTIA PAX FRATERNITAS
<Universidad_de_las_Américas_Puebla>,1940.0,19.054342,-98.283686,SAPIENTIAE DILECTIONE AUGEBITUR NOS
<Universidad_del_Aconcagua>,1965.0,,,Spiritus Litteram Vivificat
<Universidad_del_Desarrollo>,1990.0,,,Universidad de Exelencia
<Universidad_del_Istmo>,1997.0,14.517642,-90.453432,Saber para servir
<Universidad_del_Museo_Social_Argentino>,1956.0,,,
<Universidad_del_Noreste>,1970.0902,22.2834,-97.8722,
"<Universidad_del_Norte,_Colombia>",1966.0711,11.018055555555556,-74.85111111111111,
<Universidad_del_Sagrado_Corazón>,1880.0,,,Danti Mihi Sapientiam Dabo Gloriam
<Universidad_del_Salvador>,1958.0,-34.59963888888889,-58.39291111111111,Scientiam do menti|||Science to the mind
<Universidad_del_Valle_de_Guatemala>,1966.0,14.605,-90.49,Excelencia que trasciende
<Universidad_del_Valle_de_México>,1960.1116,19.2968,-99.1448,Forever responsible for what has been cultivated
<Universidade_Aberta>,1988.0,38.71763888888889,-9.152047222222222,Em qualquer lugar do mundo|||Em qualquer lugar do Mundo
<Universidade_Autónoma_de_Lisboa>,1985.0,38.724473,-9.145772,
<Universidade_Bandeirante_de_São_Paulo>,1903.0,,,
<Universidade_Dili>,2014.0,,,
<Universidade_Feevale>,1969.0628,-29.66583333333333,-51.119166666666665,Conhecimento para inovar o mundo
<Universidade_Livre_de_Música>,1989.0,,,
<Universidade_Lusófona>,1987.0,38.7581,-9.1519,Humani nihil alienum
<Universidade_Luterana_do_Brasil>,1972.0,,,Veritas vos Liberabit|||The Truth Will Set You Free
<Universidade_Municipal_de_São_Caetano_do_Sul>,1968.0801,,,
<Universidade_Norte_do_Paraná>,1972.0523,,,
<Universidade_Nova_de_Lisboa>,1973.0,38.73361111111111,-9.160277777777779,Omnis Civitas Contra Se Divisa Non Stabit
<Universidade_Paranaense>,1970.0,,,
<Universidade_Positivo>,1988.0,-25.446666666666665,-49.35861111111111,
<Universidade_Salvador>,1972.0,,,
<Universidade_São_Judas_Tadeu>,1971.0,,,
<Universidade_da_Amazônia>,1993.0,,,
<Universidade_da_Paz>,2004.0,-8.565,125.5478,
<Universidade_de_Mogi_das_Cruzes>,1962.0,,,
<Universidade_de_Taubaté>,1956.082,-23.052,-45.939,A real university
<Universidade_do_Extremo_Sul_Catarinense>,1968.0,-28.7013,-49.4084,
<Universidade_do_Vale_do_Paraíba>,1952.0,,,Scientia et Labor
<Universitas_21>,1997.0,,,
<Universitas_Kristen_Indonesia>,1953.1015,,,Melayani Bukan Dilayani
<Universitas_Methodist_Indonesia>,1965.0,,,
<Universitas_Nasional>,1949.1015,,,Pioneering Transformation
<Universitas_Siswa_Bangsa_Internasional>,2013.0,-6.247814,106.844884,
<Universitat_d'Andorra>,1997.0,42.465,1.4905555555555556,
<Universitatea_Alternativă>,2008.0,44.4485,26.1041,
<Universiteti_i_Prishtinës>,1999.0,,,
<Universiteti_i_Prishtinës_Faculty_of_Arts>,1988.0731,42.659381,21.16206,
<Universiti_Islam_Malaysia>,1955.0,,,
<Universiti_Malaysia_Kelantan>,2007.0,6.164444444444444,102.2825,
<Universiti_Malaysia_Pahang>,2002.0216,3.5430555555555556,103.43611111111112,Engineering Technology Creativity
<Universiti_Malaysia_Perlis>,2001.0725,6.447222222222223,100.24416666666667,
<Universiti_Malaysia_Sabah>,1994.0,6.036666666666666,116.11861111111111,Bertekad Cemerlang|||Strive to Excel
<Universiti_Malaysia_Sarawak>,1992.1224,1.4647222222222223,110.42583333333334,Kontemporari dan Berpandangan Jauh
<Universiti_Malaysia_Terengganu>,1979.0,5.405277777777778,103.08777777777777,
<Universiti_Putra_Malaysia>,1931.0521,2.9991666666666665,101.70777777777778,Berilmu Berbakti
