subject_1,subject_2,<wasBornOnDate>_1,<wasBornOnDate>_2,<hasHeight>,<diedOnDate>_1,<diedOnDate>_2
131,66,57,72,-1,1,2
131,67,93,123,-1,1,2
131,68,37,100,-1,54,51
131,69,58,91,-1,1,2
131,70,97,40,-1,1,2
131,71,57,72,-1,1,2
131,72,17,21,-1,21,24
131,73,79,73,-1,1,2
131,74,95,77,-1,1,2
131,75,44,45,-1,1,2
131,76,65,97,-1,71,6
131,77,62,37,-1,1,2
131,78,85,97,-1,1,2
131,79,87,65,-1,1,2
131,80,92,48,-1,1,2
131,81,81,10,-1,1,2
131,82,58,91,-1,1,2
131,83,68,42,-1,1,2
131,84,85,97,-1,1,2
131,85,108,87,-1,1,2
131,86,103,120,-1,1,2
131,87,103,120,-1,1,2
131,88,82,60,-1,1,2
131,89,85,97,-1,1,2
131,90,92,48,-1,1,2
131,91,107,37,-1,1,2
131,92,102,29,-1,1,2
131,93,115,71,-1,1,2
131,94,102,29,-1,1,2
131,95,123,35,-1,1,2
131,96,116,101,-1,1,2
131,97,25,54,-1,30,28
131,98,3,93,-1,10,36
131,99,108,87,-1,1,2
131,100,53,80,-1,1,2
131,101,56,30,-1,1,2
131,102,107,37,-1,1,2
131,103,43,35,-1,72,67
131,104,28,69,-1,1,2
131,105,17,105,-1,24,21
131,106,21,4,-1,22,12
131,107,54,103,-1,1,2
131,108,97,40,-1,1,2
131,109,52,62,-1,50,16
131,110,1,2,-1,33,31
131,111,67,6,-1,1,2
131,112,100,69,-1,1,2
131,113,111,85,-1,1,2
131,114,103,120,-1,1,2
131,115,12,23,-1,3,63
131,116,81,10,-1,1,2
131,117,63,59,-1,1,2
131,118,42,18,-1,1,2
131,119,79,73,-1,1,2
131,120,74,123,-1,1,2
131,121,72,24,-1,1,2
131,122,69,76,-1,1,2
131,123,87,65,-1,1,2
131,124,123,35,-1,1,2
131,125,113,18,-1,1,2
131,126,113,18,-1,1,2
131,127,116,101,-1,1,2
131,128,120,70,-1,1,2
131,129,105,84,-1,1,2
131,130,45,65,-1,1,2
131,131,111,85,-1,1,2
131,132,90,97,-1,1,2
131,133,89,20,-1,1,2
131,134,122,70,-1,1,2
131,135,76,52,-1,1,2
131,136,110,37,-1,1,2
131,137,69,76,-1,1,2
131,138,64,70,-1,54,51
131,139,49,112,-1,16,56
131,140,68,42,-1,1,2
131,141,53,80,-1,1,2
131,142,45,65,-1,1,2
131,143,81,10,-1,1,2
131,144,16,57,-1,63,20
131,145,52,62,-1,1,2
131,146,58,91,-1,1,2
131,147,95,77,-1,1,2
131,148,52,62,-1,1,2
131,149,67,6,-1,1,2
131,150,23,53,-1,1,2
131,151,56,30,-1,1,2
131,152,34,32,-1,56,23
131,153,34,32,-1,54,51
131,154,29,89,-1,1,2
131,155,53,80,-1,1,2
131,156,58,91,-1,1,2
131,157,49,112,-1,1,2
131,158,102,29,-1,1,2
131,159,63,59,-1,1,2
131,160,24,38,-1,67,18
131,161,89,20,-1,1,2
131,162,74,123,-1,1,2
131,163,76,52,-1,1,2
131,164,102,29,-1,1,2
131,165,78,5,-1,1,2
131,166,116,101,-1,1,2
131,167,115,71,-1,1,2
131,168,2,112,-1,11,38
131,169,58,91,-1,41,59
131,170,65,97,-1,1,2
131,171,38,109,-1,1,2
131,172,122,121,-1,1,2
131,173,33,14,-1,41,59
131,174,100,69,-1,1,2
131,175,22,80,-1,47,72
131,176,78,5,-1,1,2
132,1,64,70,-1,1,2
132,2,76,52,-1,1,2
132,3,67,6,-1,1,2
132,4,15,80,-1,4,67
132,5,9,48,-1,27,34
132,6,7,33,-1,12,25
132,7,2,35,-1,10,65
132,8,14,112,-1,3,2
132,9,122,21,-1,1,2
132,10,87,65,-1,65,24
132,11,76,52,-1,1,2
132,12,64,70,-1,1,2
132,13,42,18,-1,1,2
132,14,11,60,-1,28,25
132,15,25,54,-1,40,35
132,16,72,24,-1,1,2
132,17,81,10,-1,1,2
132,18,108,87,-1,1,2
132,19,73,73,-1,1,2
132,20,62,37,-1,1,2
132,21,113,18,-1,1,2
132,22,44,45,-1,1,2
132,23,65,97,-1,1,2
132,24,49,112,-1,71,6
132,25,76,52,-1,1,2
132,26,18,82,-1,24,21
132,27,47,79,-1,71,6
132,28,97,40,-1,1,2
132,29,122,21,-1,1,2
132,30,17,21,-1,22,12
132,31,82,60,-1,35,47
132,32,87,65,-1,1,2
132,33,90,97,-1,1,2
132,34,95,77,-1,1,2
132,35,122,121,-1,1,2
132,36,92,48,-1,1,2
132,37,123,35,-1,1,2
132,38,89,20,-1,1,2
132,39,107,37,-1,1,2
132,40,97,40,-1,1,2
132,41,111,85,-1,1,2
132,42,58,91,-1,1,2
132,43,89,20,-1,1,2
132,44,110,37,-1,1,2
132,45,102,29,-1,1,2
132,46,120,70,-1,1,2
132,47,95,77,-1,1,2
132,48,28,69,-1,72,67
132,49,108,87,-1,1,2
132,50,103,120,-1,61,33
132,51,113,18,-1,1,2
132,52,114,48,-1,1,2
132,53,95,77,-1,1,2
132,54,89,20,-1,1,2
132,55,49,112,-1,1,2
132,56,46,63,-1,30,28
132,57,76,52,-1,1,2
132,58,103,120,-1,1,2
132,59,119,99,-1,1,2
132,60,110,37,-1,1,2
132,61,111,85,-1,1,2
132,62,74,123,-1,1,2
132,63,7,73,-1,21,24
132,64,31,113,-1,69,14
132,65,20,34,-1,23,19
132,66,42,18,-1,1,2
132,67,2,1,-1,3,28
132,68,6,105,-1,17,37
132,69,1,67,-1,6,16
132,70,82,60,-1,1,2
132,71,5,72,-1,13,28
132,72,114,48,-1,1,2
132,73,58,91,-1,1,2
132,74,21,4,-1,52,71
132,75,15,80,-1,16,56
132,76,58,91,-1,1,2
132,77,43,35,-1,1,2
132,78,51,28,-1,1,2
132,79,37,100,-1,28,25
132,80,43,35,-1,1,2
132,81,70,113,-1,1,2
132,82,45,65,-1,1,2
132,83,67,6,-1,1,2
132,84,45,65,-1,1,2
132,85,114,48,-1,1,2
132,86,79,73,-1,1,2
132,87,64,70,-1,1,2
132,88,44,45,-1,1,2
132,89,35,46,-1,1,2
132,90,14,19,-1,23,19
132,91,72,24,-1,1,2
132,92,76,52,-1,1,2
132,93,87,65,-1,1,2
132,94,51,28,-1,67,18
132,95,53,80,-1,1,2
132,96,108,87,-1,1,2
132,97,17,21,-1,30,28
132,98,57,72,-1,1,2
132,99,29,89,-1,1,2
132,100,78,5,-1,1,2
132,101,95,77,-1,1,2
132,102,113,18,-1,1,2
132,103,92,48,-1,1,2
132,104,67,6,-1,1,2
132,105,58,91,-1,1,2
132,106,27,49,-1,13,28
132,107,73,73,-1,1,2
132,108,79,73,-1,1,2
132,109,122,121,-1,1,2
132,110,72,24,-1,1,2
132,111,72,24,-1,1,2
132,112,98,99,-1,1,2
132,113,85,97,-1,1,2
132,114,110,37,-1,1,2
132,115,76,52,-1,34,41
132,116,121,17,-1,1,2
132,117,118,110,-1,1,2
132,118,122,121,-1,1,2
132,119,107,37,-1,1,2
132,120,90,97,-1,1,2
132,121,85,97,-1,1,2
132,122,82,60,-1,1,2
132,123,92,48,-1,1,2
132,124,105,84,-1,1,2
132,125,87,65,-1,1,2
132,126,108,87,-1,1,2
132,127,73,73,-1,1,2
132,128,118,110,-1,1,2
132,129,95,77,-1,1,2
132,130,62,37,-1,1,2
132,131,74,123,-1,1,2
132,132,100,69,-1,1,2
132,133,87,65,-1,1,2
132,134,123,122,-1,1,2
132,135,105,84,-1,1,2
132,136,122,21,-1,1,2
132,137,122,121,-1,1,2
132,138,95,77,-1,1,2
132,139,81,10,-1,1,2
132,140,102,29,-1,1,2
132,141,92,48,-1,1,2
132,142,81,10,-1,1,2
132,143,100,69,-1,1,2
132,144,57,72,-1,29,19
132,145,69,76,-1,1,2
132,146,85,97,-1,1,2
132,147,84,18,-1,1,2
132,148,73,73,-1,1,2
132,149,97,40,-1,1,2
132,150,79,73,-1,1,2
132,151,58,91,-1,1,2
132,152,73,73,-1,1,2
132,153,29,89,-1,1,2
132,154,81,10,-1,1,2
132,155,117,118,-1,1,2
132,156,116,101,-1,1,2
132,157,87,65,-1,1,2
132,158,89,20,-1,1,2
132,159,97,40,-1,1,2
132,160,85,97,-1,1,2
132,161,81,10,-1,1,2
132,162,82,60,-1,1,2
132,163,56,30,-1,1,2
132,164,105,84,-1,1,2
132,165,92,48,-1,1,2
132,166,110,37,-1,1,2
132,167,95,77,-1,1,2
132,168,115,71,-1,1,2
132,169,33,14,-1,72,67
132,170,116,101,-1,1,2
132,171,123,35,-1,1,2
132,172,123,35,-1,1,2
132,173,81,10,-1,67,18
132,174,49,112,-1,45,28
132,175,61,13,-1,1,2
132,176,123,93,-1,1,2
133,1,33,14,-1,1,2
133,2,1,32,-1,3,63
133,3,123,35,-1,1,2
133,4,79,73,-1,1,2
133,5,65,97,-1,1,2
133,6,38,109,-1,65,24
133,7,41,6,-1,23,19
133,8,118,110,-1,1,2
133,9,103,120,-1,1,2
133,10,23,53,-1,56,23
133,11,117,118,-1,1,2
133,12,12,106,-1,30,28
133,13,79,73,-1,1,2
133,14,65,97,-1,1,2
133,15,21,4,-1,56,23
133,16,5,115,-1,4,14
133,17,9,109,-1,16,56
133,18,9,109,-1,27,34
133,19,110,37,-1,1,2
133,20,19,55,-1,46,47
133,21,9,48,-1,5,22
133,22,61,13,-1,1,2
133,23,16,57,-1,12,64
133,24,22,80,-1,51,47
133,25,63,59,-1,1,2
133,26,45,65,-1,59,42
133,27,85,97,-1,1,2
133,28,117,118,-1,1,2
133,29,120,70,-1,1,2
133,30,103,120,-1,1,2
133,31,113,18,-1,1,2
133,32,113,18,-1,1,2
133,33,46,63,-1,1,2
133,34,48,93,-1,1,2
133,35,123,66,-1,1,2
133,36,103,120,-1,1,2
133,37,113,18,-1,1,2
133,38,85,97,-1,1,2
133,39,110,37,-1,1,2
133,40,84,18,-1,1,2
133,41,108,87,-1,1,2
133,42,37,100,-1,1,2
133,43,31,113,-1,1,2
133,44,57,72,-1,21,24
133,45,25,54,-1,36,59
133,46,30,100,-1,65,24
133,47,1,2,-1,36,59
133,48,44,45,-1,1,2
133,49,38,109,-1,65,24
133,50,53,80,-1,1,2
133,51,102,29,-1,1,2
133,52,92,48,-1,1,2
133,53,76,52,-1,1,2
133,54,81,10,-1,1,2
133,55,92,48,-1,1,2
133,56,107,37,-1,1,2
133,57,67,6,-1,1,2
133,58,84,18,-1,1,2
133,59,69,76,-1,1,2
133,60,108,87,-1,1,2
133,61,78,5,-1,1,2
133,62,87,65,-1,1,2
133,63,34,32,-1,30,28
133,64,102,29,-1,1,2
133,65,93,123,-1,1,2
133,66,68,42,-1,1,2
133,67,97,40,-1,1,2
133,68,52,62,-1,1,2
133,69,76,52,-1,1,2
133,70,49,112,-1,1,2
133,71,51,28,-1,1,2
133,72,72,24,-1,1,2
133,73,79,73,-1,1,2
133,74,54,103,-1,1,2
133,75,79,73,-1,1,2
133,76,84,18,-1,1,2
133,77,84,18,-1,1,2
133,78,79,73,-1,1,2
133,79,76,52,-1,1,2
133,80,87,65,-1,1,2
133,81,105,84,-1,1,2
133,82,97,40,-1,1,2
133,83,107,37,-1,1,2
133,84,69,76,-1,1,2
133,85,102,29,-1,1,2
133,86,43,35,-1,1,2
133,87,105,84,-1,1,2
133,88,84,18,-1,1,2
133,89,95,77,-1,1,2
133,90,82,60,-1,1,2
133,91,81,10,-1,61,33
133,92,103,120,-1,1,2
133,93,51,28,-1,1,2
133,94,56,30,-1,1,2
133,95,108,87,-1,1,2
133,96,42,18,-1,1,2
133,97,82,60,-1,1,2
133,98,68,42,-1,1,2
133,99,97,40,-1,1,2
133,100,82,60,-1,1,2
133,101,103,120,-1,1,2
133,102,118,110,-1,1,2
133,103,111,85,-1,1,2
133,104,68,42,-1,1,2
133,105,68,42,-1,1,2
133,106,92,48,-1,1,2
133,107,105,84,-1,1,2
133,108,62,37,-1,1,2
133,109,70,113,-1,1,2
133,110,102,29,-1,1,2
133,111,51,28,-1,1,2
133,112,105,84,-1,1,2
133,113,89,20,-1,1,2
133,114,58,91,-1,1,2
133,115,87,65,-1,1,2
133,116,111,85,-1,1,2
133,117,76,52,-1,1,2
133,118,110,37,-1,1,2
133,119,110,37,-1,1,2
133,120,81,10,-1,1,2
133,121,85,97,-1,1,2
133,122,100,69,-1,1,2
133,123,111,85,-1,1,2
133,124,95,77,-1,1,2
133,125,119,99,-1,1,2
133,126,17,21,-1,10,36
133,127,95,77,-1,1,2
133,128,52,62,-1,1,2
133,129,107,37,-1,1,2
133,130,116,101,-1,1,2
133,131,103,120,-1,1,2
133,132,113,18,-1,1,2
133,133,64,70,-1,1,2
133,134,61,13,-1,1,2
133,135,90,97,-1,1,2
133,136,67,6,-1,1,2
133,137,29,89,-1,1,2
133,138,40,1,-1,1,2
133,139,35,46,-1,1,2
133,140,57,72,-1,50,16
133,141,57,72,-1,1,2
133,142,27,49,-1,61,33
133,143,82,60,-1,1,2
133,144,54,103,-1,1,2
133,145,82,60,-1,1,2
133,146,102,29,-1,1,2
133,147,28,69,-1,74,73
133,148,85,97,-1,1,2
133,149,54,103,-1,1,2
133,150,87,65,-1,1,2
133,151,85,97,-1,1,2
133,152,73,73,-1,1,2
133,153,36,72,-1,28,25
133,154,85,97,-1,1,2
133,155,74,123,-1,1,2
133,156,95,77,-1,1,2
133,157,26,41,-1,1,2
133,158,89,20,-1,1,2
133,159,29,89,-1,63,20
133,160,98,99,-1,1,2
133,161,79,73,-1,1,2
133,162,111,85,-1,1,2
133,163,73,73,-1,1,2
133,164,92,48,-1,1,2
133,165,85,97,-1,1,2
133,166,92,48,-1,1,2
133,167,72,24,-1,1,2
133,168,53,80,-1,1,2
133,169,85,97,-1,1,2
133,170,73,73,-1,1,2
133,171,100,69,-1,1,2
133,172,87,65,-1,1,2
133,173,111,85,-1,1,2
133,174,69,76,-1,1,2
133,175,60,11,-1,1,2
133,176,85,97,-1,1,2
134,1,46,63,-1,1,2
134,2,110,37,-1,1,2
134,3,63,59,-1,1,2
134,4,95,77,-1,1,2
134,5,84,18,-1,1,2
134,6,74,123,-1,1,2
134,7,70,113,-1,1,2
134,8,110,37,-1,1,2
134,9,70,113,-1,1,2
134,10,56,30,-1,1,2
134,11,90,97,-1,1,2
134,12,72,24,-1,1,2
134,13,57,72,-1,1,2
134,14,100,69,-1,1,2
134,15,95,77,-1,1,2
134,16,64,70,-1,56,23
134,17,97,40,-1,1,2
134,18,100,69,-1,1,2
134,19,76,52,-1,1,2
134,20,85,97,-1,1,2
134,21,81,10,-1,1,2
134,22,72,24,-1,1,2
134,23,120,70,-1,1,2
134,24,5,24,-1,16,56
134,25,110,37,-1,1,2
134,26,12,106,-1,22,12
134,27,22,80,-1,1,2
134,28,122,21,-1,1,2
134,29,113,18,-1,1,2
134,30,100,69,-1,1,2
134,31,42,18,-1,1,2
134,32,18,82,-1,35,47
134,33,18,82,-1,41,59
134,34,76,52,-1,1,2
134,35,21,4,-1,1,2
134,36,74,123,-1,1,2
134,37,79,73,-1,1,2
134,38,108,87,-1,1,2
134,39,105,84,-1,1,2
134,40,85,97,-1,1,2
134,41,78,5,-1,1,2
134,42,58,91,-1,1,2
134,43,103,120,-1,1,2
134,44,85,97,-1,1,2
134,45,100,69,-1,1,2
134,46,111,85,-1,1,2
134,47,92,48,-1,1,2
134,48,70,113,-1,1,2
134,49,76,52,-1,1,2
134,50,103,120,-1,1,2
134,51,84,18,-1,1,2
134,52,110,37,-1,1,2
134,53,58,91,-1,1,2
134,54,105,84,-1,1,2
134,55,79,73,-1,1,2
134,56,95,77,-1,1,2
134,57,69,76,-1,1,2
134,58,65,97,-1,1,2
134,59,89,20,-1,1,2
134,60,73,73,-1,1,2
134,61,69,76,-1,1,2
134,62,113,18,-1,1,2
134,63,68,42,-1,1,2
134,64,100,69,-1,1,2
134,65,58,91,-1,1,2
134,66,73,73,-1,1,2
134,67,54,103,-1,1,2
134,68,81,10,-1,1,2
134,69,70,113,-1,1,2
134,70,84,18,-1,1,2
134,71,48,93,-1,71,6
134,72,85,97,-1,1,2
134,73,69,76,-1,1,2
134,74,90,97,-1,1,2
134,75,73,73,-1,1,2
134,76,68,42,-1,1,2
134,77,46,63,-1,45,28
134,78,111,85,-1,1,2
134,79,105,84,-1,1,2
134,80,103,120,-1,1,2
134,81,49,112,-1,41,59
134,82,118,110,-1,1,2
134,83,70,113,-1,1,2
134,84,44,45,-1,56,23
134,85,62,37,-1,1,2
134,86,54,103,-1,1,2
134,87,45,65,-1,1,2
134,88,40,1,-1,59,42
134,89,49,112,-1,1,2
134,90,19,55,-1,54,51
134,91,45,65,-1,67,18
134,92,73,73,-1,1,2
134,93,68,42,-1,1,2
134,94,49,112,-1,1,2
134,95,40,1,-1,1,2
134,96,64,70,-1,1,2
134,97,100,69,-1,1,2
134,98,78,5,-1,1,2
134,99,78,5,-1,1,2
134,100,90,97,-1,1,2
134,101,72,24,-1,1,2
134,102,84,18,-1,1,2
134,103,105,84,-1,1,2
134,104,81,10,-1,1,2
134,105,92,48,-1,1,2
134,106,82,60,-1,1,2
134,107,115,71,-1,1,2
134,108,81,10,-1,1,2
134,109,113,18,-1,1,2
134,110,122,70,-1,1,2
134,111,60,11,-1,1,2
134,112,113,18,-1,1,2
134,113,61,13,-1,1,2
134,114,10,117,-1,30,28
134,115,123,35,-1,1,2
134,116,98,99,-1,1,2
134,117,123,66,-1,1,2
134,118,7,33,-1,26,21
134,119,95,77,-1,1,2
134,120,122,70,-1,1,2
134,121,65,97,-1,1,2
134,122,68,42,-1,1,2
134,123,19,55,-1,52,71
134,124,116,101,-1,1,2
134,125,100,69,-1,1,2
134,126,98,99,-1,1,2
134,127,89,20,-1,1,2
134,128,54,103,-1,1,2
134,129,114,48,-1,1,2
134,130,100,69,-1,1,2
134,131,41,6,-1,1,2
134,132,14,19,-1,52,71
134,133,95,77,-1,1,2
134,134,46,63,-1,1,2
134,135,111,85,-1,1,2
134,136,114,48,-1,1,2
134,137,89,20,-1,1,2
134,138,98,99,-1,1,2
134,139,73,73,-1,1,2
134,140,68,42,-1,1,2
134,141,68,42,-1,1,2
134,142,115,71,-1,1,2
134,143,48,93,-1,61,33
134,144,48,93,-1,1,2
134,145,81,10,-1,1,2
134,146,67,6,-1,1,2
134,147,63,59,-1,1,2
134,148,68,42,-1,1,2
134,149,76,52,-1,1,2
134,150,103,120,-1,1,2
134,151,87,65,-1,1,2
134,152,90,97,-1,1,2
134,153,82,60,-1,1,2
134,154,53,80,-1,1,2
134,155,54,103,-1,1,2
134,156,65,97,-1,51,47
134,157,84,18,-1,1,2
134,158,92,48,-1,1,2
134,159,12,23,-1,1,2
134,160,121,70,-1,1,2
134,161,114,48,-1,1,2
134,162,79,73,-1,1,2
134,163,103,120,-1,1,2
134,164,82,60,-1,1,2
134,165,123,93,-1,1,2
134,166,79,73,-1,1,2
134,167,90,97,-1,1,2
134,168,87,65,-1,1,2
134,169,70,113,-1,1,2
134,170,78,5,-1,1,2
134,171,111,85,-1,1,2
134,172,64,70,-1,1,2
134,173,2,112,-1,1,39
134,174,8,62,-1,24,21
134,175,30,100,-1,71,6
134,176,10,117,-1,34,41
135,1,27,49,-1,51,47
135,2,121,17,-1,1,2
135,3,116,101,-1,1,2
135,4,107,37,-1,1,2
135,5,102,29,-1,1,2
135,6,78,5,-1,1,2
135,7,72,24,-1,1,2
135,8,35,46,-1,1,2
135,9,87,65,-1,1,2
135,10,42,18,-1,67,18
135,11,62,37,-1,1,2
135,12,98,99,-1,1,2
135,13,87,65,-1,1,2
135,14,124,12,-1,1,2
135,15,64,70,-1,1,2
135,16,65,97,-1,1,2
135,17,120,70,-1,1,2
135,18,53,80,-1,1,2
135,19,67,6,-1,1,2
135,20,54,103,-1,71,6
135,21,47,79,-1,1,2
135,22,78,5,-1,1,2
135,23,46,63,-1,1,2
135,24,93,123,-1,1,2
135,25,85,97,-1,1,2
135,26,56,30,-1,1,2
135,27,38,109,-1,1,2
135,28,103,120,-1,1,2
135,29,48,93,-1,1,2
135,30,58,91,-1,1,2
135,31,122,70,-1,1,2
135,32,121,70,-1,1,2
135,33,102,29,-1,1,2
135,34,93,123,-1,1,2
135,35,89,20,-1,1,2
135,36,51,28,-1,1,2
135,37,28,69,-1,36,59
135,38,113,18,-1,1,2
135,39,57,72,-1,1,2
135,40,95,77,-1,1,2
135,41,74,123,-1,1,2
135,42,85,97,-1,1,2
135,43,97,40,-1,1,2
135,44,49,112,-1,1,2
135,45,33,14,-1,59,42
135,46,92,48,-1,1,2
135,47,117,118,-1,1,2
135,48,78,5,-1,1,2
135,49,118,110,-1,1,2
135,50,103,120,-1,1,2
135,51,93,123,-1,1,2
135,52,97,40,-1,1,2
135,53,52,62,-1,59,42
135,54,116,101,-1,1,2
135,55,89,20,-1,1,2
135,56,74,123,-1,1,2
135,57,95,77,-1,1,2
135,58,57,72,-1,1,2
135,59,108,87,-1,1,2
135,60,108,87,-1,1,2
135,61,98,99,-1,1,2
135,62,76,52,-1,1,2
135,63,98,99,-1,1,2
135,64,107,37,-1,1,2
135,65,100,69,-1,1,2
135,66,17,105,-1,42,73
135,67,89,20,-1,1,2
135,68,103,120,-1,1,2
135,69,98,99,-1,1,2
135,70,92,48,-1,1,2
135,71,89,20,-1,1,2
135,72,90,97,-1,1,2
135,73,97,40,-1,1,2
135,74,97,40,-1,1,2
135,75,67,6,-1,31,24
135,76,41,6,-1,59,42
135,77,68,42,-1,1,2
135,78,98,99,-1,1,2
135,79,76,52,-1,1,2
135,80,95,77,-1,1,2
135,81,116,101,-1,1,2
135,82,78,5,-1,1,2
135,83,117,118,-1,1,2
135,84,97,40,-1,1,2
135,85,97,40,-1,1,2
135,86,105,84,-1,1,2
135,87,113,18,-1,1,2
135,88,102,29,-1,1,2
135,89,115,71,-1,1,2
135,90,79,73,-1,1,2
135,91,67,6,-1,1,2
135,92,92,48,-1,1,2
135,93,103,120,-1,1,2
135,94,103,120,-1,1,2
135,95,52,62,-1,1,2
135,96,74,123,-1,1,2
135,97,81,10,-1,1,2
135,98,87,65,-1,1,2
135,99,97,40,-1,1,2
135,100,68,42,-1,1,2
135,101,97,40,-1,1,2
135,102,79,73,-1,1,2
135,103,58,91,-1,1,2
135,104,58,91,-1,1,2
135,105,108,87,-1,1,2
135,106,85,97,-1,1,2
135,107,92,48,-1,1,2
135,108,123,35,-1,1,2
135,109,65,97,-1,1,2
135,110,54,103,-1,1,2
135,111,82,60,-1,1,2
135,112,2,1,-1,1,41
135,113,116,101,-1,1,2
135,114,79,73,-1,1,2
135,115,103,120,-1,61,33
135,116,118,110,-1,1,2
135,117,45,65,-1,67,18
135,118,122,21,-1,1,2
135,119,51,28,-1,50,16
135,120,30,100,-1,61,33
135,121,92,48,-1,1,2
135,122,114,48,-1,1,2
135,123,84,18,-1,1,2
135,124,95,77,-1,1,2
135,125,98,99,-1,1,2
135,126,85,97,-1,1,2
135,127,95,77,-1,1,2
135,128,79,73,-1,1,2
135,129,117,118,-1,1,2
135,130,117,118,-1,1,2
135,131,114,48,-1,1,2
135,132,79,73,-1,1,2
135,133,38,109,-1,65,24
135,134,119,99,-1,1,2
135,135,90,97,-1,1,2
135,136,108,87,-1,1,2
135,137,100,69,-1,1,2
135,138,119,99,-1,1,2
135,139,61,13,-1,1,2
135,140,35,46,-1,44,2
135,141,114,48,-1,1,2
135,142,111,85,-1,1,2
135,143,98,99,-1,1,2
135,144,25,54,-1,31,24
135,145,107,37,-1,1,2
135,146,107,37,-1,1,2
135,147,121,70,-1,1,2
135,148,107,37,-1,1,2
135,149,113,18,-1,1,2
135,150,108,87,-1,1,2
135,151,121,17,-1,1,2
135,152,92,48,-1,1,2
135,153,110,37,-1,1,2
135,154,97,40,-1,1,2
135,155,120,70,-1,1,2
135,156,121,17,-1,1,2
135,157,54,103,-1,1,2
135,158,79,73,-1,1,2
135,159,120,70,-1,1,2
135,160,93,123,-1,1,2
135,161,81,10,-1,1,2
135,162,35,46,-1,1,2
135,163,120,70,-1,1,2
135,164,62,37,-1,1,2
135,165,85,97,-1,1,2
135,166,84,18,-1,1,2
135,167,64,70,-1,1,2
135,168,85,97,-1,1,2
135,169,116,101,-1,1,2
135,170,89,20,-1,1,2
135,171,105,84,-1,1,2
135,172,110,37,-1,1,2
135,173,113,18,-1,1,2
135,174,45,65,-1,1,2
135,175,76,52,-1,1,2
135,176,93,123,-1,1,2
136,1,110,37,-1,1,2
136,2,118,110,-1,1,2
136,3,115,71,-1,1,2
136,4,111,85,-1,1,2
136,5,84,18,-1,1,2
136,6,107,37,-1,1,2
136,7,121,17,-1,1,2
136,8,89,20,-1,1,2
136,9,103,120,-1,1,2
136,10,119,99,-1,1,2
136,11,108,87,-1,1,2
136,12,85,97,-1,1,2
136,13,108,87,-1,1,2
136,14,76,52,-1,1,2
136,15,113,18,-1,1,2
136,16,61,13,-1,1,2
136,17,60,11,-1,1,2
136,18,52,62,-1,1,2
136,19,57,72,-1,1,2
136,20,1,2,-1,35,47
136,21,57,72,-1,1,2
136,22,30,100,-1,1,2
136,23,20,34,-1,41,59
136,24,107,37,-1,1,2
136,25,25,54,-1,21,24
136,26,79,73,-1,1,2
136,27,78,5,-1,1,2
136,28,100,69,-1,1,2
136,29,105,84,-1,1,2
136,30,97,40,-1,1,2
136,31,102,29,-1,1,2
136,32,67,6,-1,1,2
136,33,110,37,-1,1,2
136,34,60,11,-1,1,2
136,35,49,112,-1,1,2
136,36,107,37,-1,1,2
136,37,108,87,-1,1,2
136,38,92,48,-1,1,2
136,39,72,24,-1,1,2
136,40,40,1,-1,33,31
136,41,74,123,-1,1,2
136,42,46,63,-1,1,2
136,43,65,97,-1,1,2
136,44,42,18,-1,54,51
136,45,87,65,-1,1,2
136,46,40,1,-1,26,21
136,47,45,65,-1,1,2
136,48,42,18,-1,1,2
136,49,49,112,-1,72,67
136,50,38,109,-1,72,67
136,51,41,6,-1,1,2
136,52,40,1,-1,1,2
136,53,37,100,-1,1,2
136,54,72,24,-1,1,2
136,55,60,11,-1,1,2
136,56,57,72,-1,1,2
136,57,56,30,-1,69,14
136,58,35,46,-1,1,2
136,59,30,100,-1,1,2
136,60,57,72,-1,1,2
136,61,79,73,-1,54,51
136,62,54,103,-1,72,67
136,63,40,1,-1,1,2
136,64,51,28,-1,1,2
136,65,73,73,-1,63,20
136,66,47,79,-1,20,49
136,67,84,18,-1,1,2
136,68,52,62,-1,63,20
136,69,64,70,-1,1,2
136,70,60,11,-1,1,2
136,71,62,37,-1,1,2
136,72,100,69,-1,1,2
136,73,22,80,-1,23,19
136,74,34,32,-1,47,72
136,75,42,18,-1,72,67
136,76,67,6,-1,1,2
136,77,114,48,-1,1,2
136,78,81,10,-1,1,2
136,79,114,48,-1,1,2
136,80,110,37,-1,1,2
136,81,61,13,-1,1,2
136,82,12,23,-1,1,2
136,83,79,73,-1,1,2
136,84,67,6,-1,1,2
136,85,25,54,-1,59,42
136,86,76,52,-1,1,2
136,87,103,120,-1,1,2
136,88,78,5,-1,1,2
136,89,76,52,-1,1,2
136,90,76,52,-1,1,2
136,91,100,69,-1,1,2
136,92,68,42,-1,39,17
136,93,87,65,-1,1,2
136,94,72,24,-1,1,2
136,95,67,6,-1,1,2
136,96,76,52,-1,1,2
136,97,67,6,-1,1,2
136,98,45,65,-1,1,2
136,99,79,73,-1,1,2
136,100,33,14,-1,1,2
136,101,53,80,-1,1,2
136,102,31,113,-1,32,28
136,103,73,73,-1,1,2
136,104,35,46,-1,1,2
136,105,84,18,-1,1,2
136,106,117,118,-1,1,2
136,107,118,110,-1,1,2
136,108,102,29,-1,1,2
136,109,105,84,-1,1,2
136,110,115,71,-1,1,2
136,111,103,120,-1,1,2
136,112,114,48,-1,1,2
136,113,98,99,-1,1,2
